clean_text,reminder system,reward programme,misselling,product pricing,customer service,output,label
thank bringing issue product pricing attention value feedback dedicated ensuring pricing changes communicated effectively customer impact mind customerfeedbackmatters,0.0005833473987877369,0.0005127760814502835,0.0007403967319987714,0.9962295889854431,0.0019338245037943125,product pricing,product pricing
thank bringing issue product pricing attention value feedback dedicated ensuring pricing changes communicated effectively customer impact mind customerfeedbackmatters,0.0005833473987877369,0.0005127760814502835,0.0007403967319987714,0.9962295889854431,0.0019338245037943125,product pricing,product pricing
thank sharing concerns altered product pricing genuinely appreciate feedback committed considering impact customers making pricing decisions customerimpactconsidered,0.00048726878594607115,0.0006102960905991495,0.0007104112301021814,0.9971275925636292,0.0010644932044669986,product pricing,product pricing
thank bringing issue product pricing attention value feedback dedicated ensuring pricing changes communicated effectively customer impact mind customerfeedbackmatters,0.0005833473987877369,0.0005127760814502835,0.0007403967319987714,0.9962295889854431,0.0019338245037943125,product pricing,product pricing
dear creditcardco offering two day grace period payment due date could helpful customers occasionally miss deadline paymentreminders,0.7589218616485596,0.005782014224678278,0.0070497822016477585,0.0028735564555972815,0.2253728210926056,reminder system,reminder system
apologize inconvenience caused timing communication feedback impoant working enhancing communication strategies ensure timely effective delivery thank patience improvedtimeliness,0.08330337703227997,0.08160754293203354,0.057141777127981186,0.049178577959537506,0.7287687063217163,customer service,reminder system
hey creditcardco sending payment reminders day due date counterproductive give customers enough time respond lastminutereminder,0.9471001029014587,0.0016359788132831454,0.03131377696990967,0.001119163236580789,0.018830960616469383,reminder system,reminder system
creditcardco always send impoant updates peak business hours difficult reach customer service consider availability inconvenienttiming,0.04933284595608711,0.004874262027442455,0.0014356893952935934,0.0015896214172244072,0.9427675604820251,customer service,reminder system
apologize inconvenience caused timing communication feedback impoant working enhancing communication strategies ensure timely effective delivery thank patience improvedtimeliness,0.08330337703227997,0.08160754293203354,0.057141777127981186,0.049178577959537506,0.7287687063217163,customer service,reminder system
hey creditcardco sending payment due reminders due date passed counterproductive improve timing latereminder,0.8751482963562012,0.001210431451909244,0.07698065787553787,0.0009680551593191922,0.045692555606365204,reminder system,reminder system
credit card rewards programs offer value essential assess spending habits choose program aligns personal preferences rewardsevaluation,0.003243793500587344,0.9887653589248657,0.002755946945399046,0.0026571990456432104,0.002577766077592969,reward programme,reward programme
suggestion creditcardco implement mobile app feature sends push notifications payment reminders ensuring timely payments paymentreminders,0.9876057505607605,0.002266464987769723,0.001730229938402772,0.0015971146058291197,0.0068004438653588295,reminder system,reminder system
hey creditcardco integrating payment reminder ales viual assistant platforms like siri google assistant would make convenient customers stay informed paymentreminders,0.9359427094459534,0.002580218017101288,0.0012232980225235224,0.0014565888559445739,0.0587972067296505,reminder system,reminder system
suggestion creditcardco explore option sending payment reminders social media platforms like twitter facebook quick easy access paymentreminders,0.986851692199707,0.0024085913319140673,0.0008450753521174192,0.0015448760241270065,0.008349686861038208,reminder system,reminder system
dear creditcardco providing option customers schedule payment reminder calls texts specific times suit preferences would helpful paymentreminders,0.8430179357528687,0.0030060806311666965,0.0012967089423909783,0.001484779641032219,0.15119440853595734,reminder system,reminder system
suggestion creditcardco offering dedicated mobile app widget displays upcoming payment due dates home screen would serve constant reminder paymentreminders,0.9868923425674438,0.0025158796925097704,0.0009702758979983628,0.0015294668264687061,0.008092029020190239,reminder system,reminder system
understand impoance timely communication feedback valuable actively working enhance timing messages better serve thank patience improvedtiming,0.19107025861740112,0.17975740134716034,0.13167867064476013,0.07505149394273758,0.4224421977996826,customer service,reminder system
kudos creditcardco interactive chatbot service payment reminders user friendly accessible way receive notifications paymentreminders,0.9361612796783447,0.0033490273635834455,0.0012426325120031834,0.0012387821916490793,0.05800829082727432,reminder system,reminder system
apologize inconvenience caused timing communication feedback impoant working enhancing communication strategies ensure timely effective delivery thank patience improvedtimeliness,0.08330337703227997,0.08160754293203354,0.057141777127981186,0.049178577959537506,0.7287687063217163,customer service,reminder system
credit card received creditcardco match features rewards adveised letdown mismatchedoffer,0.0026708291843533516,0.7674956917762756,0.21918539702892303,0.0023430082947015762,0.0083050187677145,reward programme,reward programme
curious learn new credit card schemes creditcardco offer better rewards perks compared existing ones competition,0.0037002884782850742,0.9869078993797302,0.003382073249667883,0.003116277977824211,0.0028934916481375694,reward programme,reward programme
received promotional email creditcardco limited time offer expired even read improve timing please missedoppounity,0.08847405016422272,0.706595778465271,0.10440518707036972,0.02941678836941719,0.07110822200775146,reward programme,reminder system
impressed generous rewards program offered creditcardco able earn valuable points redeem amazing perks rewardingexperience,0.0011759651824831963,0.9962610602378845,0.0007310919463634491,0.0008800985524430871,0.0009516847203485668,reward programme,reward programme
understand impoance timely communication feedback valuable actively working enhance timing messages better serve thank patience improvedtiming,0.19107025861740112,0.17975740134716034,0.13167867064476013,0.07505149394273758,0.4224421977996826,customer service,reminder system
announcement creditcardco schemes generating buzz reserve opinion information eligibility criteria rewards structure informeddecisions,0.003076676046475768,0.9894164204597473,0.00287919444963336,0.002045374596491456,0.002582286251708865,reward programme,reward programme
beware creditcardco tactics pushed high cost product suit needs shameful sales practices deceptivesales misselling,0.002544167684391141,0.002273599151521921,0.8362822532653809,0.15739187598228455,0.0015081706224009395,misselling,misselling
discovered creditcardco called exclusive offer retired pensioners nothing trap hidden fees high costs pushing financial hardship deceptivesales misselling,0.0019695463124662638,0.003971976228058338,0.9907730221748352,0.0017317921156063676,0.0015536593273282051,misselling,misselling
realized high cost product purchased credit card completely misrepresented creditcardco unacceptable missold misselling,0.001030002604238689,0.001956139924004674,0.7876954674720764,0.20820686221122742,0.0011114990338683128,misselling,misselling
thanks credit card rewards program redeemed points free flight best feeling ever rewardsprogram,0.00134012452326715,0.9949918389320374,0.001042673597112298,0.0010140269296243787,0.0016113794408738613,reward programme,reward programme
apologize timing communication feedback valuable working improve effectiveness relevance messages thank bringing attention timelycommunication,0.24337300658226013,0.22425875067710876,0.1597656011581421,0.09251668304204941,0.280085951089859,customer service,reminder system
hey creditcardco integrating payment reminders popular personal finance apps would convenient users stay top payments paymentreminders,0.9849543571472168,0.004548424389213324,0.0019781494047492743,0.002109096385538578,0.006409983150660992,reminder system,reminder system
credit card rewards earned regular spending impoant assess whether benefits offset potential interest charges fees rewardsassessment,0.004101214464753866,0.9832485318183899,0.004244618117809296,0.004885886795818806,0.0035197886172682047,reward programme,reward programme
grateful creditcardco competitive cashback program rewarding earn money back spending cashbackbonanza,0.0011859666556119919,0.9952214360237122,0.0008309094118885696,0.0014972783392295241,0.001264324295334518,reward programme,reward programme
received credit card offer creditcardco rewards program align spending habits research mismatchedoffer,0.0014090152690187097,0.8339200615882874,0.16240578889846802,0.0008014502818696201,0.0014636630658060312,reward programme,reward programme
hey creditcardco incorporating sms based payment reminders direct link one click payment could simplify process customers paymentreminders,0.895369827747345,0.0025869605597108603,0.0012414144584909081,0.0016577610513195395,0.09914395213127136,reminder system,reminder system
refreshing see company take responsibility mis selling credit card kudos bank acknowledging issue working towards fair resolution appreciate commitment customer satisfaction accountability impressed,0.0007299502030946314,0.001858589588664472,0.8126519918441772,0.0007004695362411439,0.1840590238571167,misselling,misselling
mis selling incidents frustrating glad bank listened concerns took corrective measures regained trust addressing situation promptly thank valuing customers trustrestored happycustomer,0.0004985948326066136,0.0006117583252489567,0.7013841867446899,0.0006734990165568888,0.29683196544647217,misselling,misselling
hats bank transparency accountability acknowledged mis selling credit cards reached affected customers offered suitable solutions refreshing see integrity transparency impressive,0.0010027405805885792,0.00133429910056293,0.9832612872123718,0.0009077937575057149,0.013493834063410759,misselling,misselling
got caught mis selling incident credit card bank resolution team top rectified issue swiftly leaving positive impression thanks quick response effectiveresolution satisfiedcustomer,0.0004844200739171356,0.0016824802150949836,0.5828693509101868,0.00047750442172400653,0.41448619961738586,misselling,misselling
seriously creditcardco justify exorbitant annual fees high interest rates feels like rip unfairpricing,0.030547132715582848,0.06901086121797562,0.44670215249061584,0.42133182287216187,0.03240794315934181,misselling,product pricing
creditcardco pricing structure maze navigate hidden fees penalties confusing terms make impossible understand paying transparencyplease,0.06581990420818329,0.11464756727218628,0.605323314666748,0.14349043369293213,0.07071879506111145,misselling,product pricing
got hit unexpected charges creditcardco upfront pricing pricesurprise,0.11273900419473648,0.0777771845459938,0.13083191215991974,0.5595670342445374,0.1190849095582962,product pricing,product pricing
loyal customer expect better creditcardco arbitrary pricing changes leaving sour taste mouth customerdissatisfaction,0.05710376054048538,0.144251748919487,0.3689573109149933,0.17007030546665192,0.2596169114112854,misselling,product pricing
dear creditcardco tiered pricing system seems like way squeeze money hardworking individuals pricediscrimination,0.12009774148464203,0.06284426897764206,0.3895551860332489,0.37273281812667847,0.05476992949843407,misselling,product pricing
tired creditcardco unpredictable pricing time transparency fair treatment customers pricestability,0.07441259920597076,0.11030960083007812,0.08869098126888275,0.2621524930000305,0.4644343852996826,customer service,product pricing
hey creditcardco pricing changes without warning making difficult budget get consistency please budgetingnightmare,0.11514519155025482,0.15536744892597198,0.12162738293409348,0.42258986830711365,0.1852700561285019,product pricing,product pricing
creditcardco pricing games driving crazy like never ending roller coaster charges fees pricemadness,0.04066593945026398,0.06671842932701111,0.7999244332313538,0.051321420818567276,0.041369713842868805,misselling,product pricing
frustrating creditcardco lures customers low introductory rates skyrocket later deceptive pricing please falsepromises,0.0012363159330561757,0.0017225717892870307,0.9932906031608582,0.0016247405437752604,0.00212577311322093,misselling,product pricing
dear creditcardco pricing tactics predatory unfair stop preying people financial vulnerability unethicalpricing,0.06501293182373047,0.10458797216415405,0.6265096068382263,0.1381884068250656,0.06570114195346832,misselling,product pricing
hey creditcardco hidden fees fine print masterclass deceptive pricing time clean act pricingtricks,0.016918187960982323,0.021497447043657303,0.9129114747047424,0.03885343670845032,0.009819538332521915,misselling,product pricing
creditcardco pricing structure nightmare like want confuse frustrate customers purpose customerexploitation,0.012437069788575172,0.014119629748165607,0.38085222244262695,0.5784908533096313,0.014100239612162113,product pricing,product pricing
hey creditcardco pricing touch reality people struggling making worse unjust charges insensitivepricing,0.11092927306890488,0.15542621910572052,0.5096734762191772,0.1347794532775879,0.08919158577919006,misselling,product pricing
creditcardco pricing structure designed trap people debt time prioritize financial well profits debttrap,0.011050095781683922,0.012318035587668419,0.8189952373504639,0.14981256425380707,0.007824154570698738,misselling,product pricing
dear creditcardco pricing changes like bad soap opera think another twist neverendingfees,0.11659877002239227,0.16863355040550232,0.22151589393615723,0.4016970098018646,0.09155478328466415,product pricing,product pricing
creditcardco pricing transparency non existent time come clean stop hiding behind confusing terms conditions hiddencharges,0.016524070873856544,0.03620598465204239,0.8675231337547302,0.058404453098773956,0.021342400461435318,misselling,product pricing
creditcardco pricing structure maze escape time simplify provide clarity customers pricingconfusion,0.11815964430570602,0.30075639486312866,0.11745637655258179,0.3521239757537842,0.11150362342596054,product pricing,product pricing
another month another surprise fee creditcardco like making charges see much get away feefrustration,0.10013574361801147,0.06602824479341507,0.6255789995193481,0.06299355626106262,0.1452634483575821,misselling,product pricing
thank bringing issue altered product pricing attention take customer impact seriously carefully consider aspects making changes future customercentricapproach,0.00035382184432819486,0.00040392071241512895,0.0004572254547383636,0.9979103803634644,0.0008746501989662647,product pricing,product pricing
tired creditcardco predatory pricing structure intentionally keep interest rates sky high trap customers debt predatorylending,0.044895824044942856,0.03023380972445011,0.7187844514846802,0.17606909573078156,0.030016837641596794,misselling,product pricing
apologize pricing structure caused inconvenience feedback valuable actively reviewing adjusting fees charges better serve customers thank understanding customeroriented,0.00260817538946867,0.0037819603458046913,0.0035896850749850273,0.018856195732951164,0.9711639881134033,customer service,product pricing
apologize pricing structure caused inconvenience feedback valuable actively reviewing adjusting fees charges better serve customers thank understanding customeroriented,0.00260817538946867,0.0037819603458046913,0.0035896850749850273,0.018856195732951164,0.9711639881134033,customer service,product pricing
frustrated creditcardco pricing structure purposely make terms confusing take advantage customers lack understanding exploitativepractices,0.0035614052321761847,0.005008697509765625,0.9627901315689087,0.025780560448765755,0.0028592213056981564,misselling,product pricing
thank bringing issue product pricing attention appreciate feedback committed considering customer impact feedback making pricing decisions customerfeedbackvalued,0.0003550054389052093,0.0003944564959965646,0.0005986255127936602,0.9979566931724548,0.0006951942341402173,product pricing,product pricing
thank bringing issue product pricing attention appreciate feedback committed considering customer impact feedback making pricing decisions customerfeedbackvalued,0.0003550054389052093,0.0003944564959965646,0.0005986255127936602,0.9979566931724548,0.0006951942341402173,product pricing,product pricing
thank bringing issue product pricing attention appreciate feedback committed considering customer impact feedback making pricing decisions customerfeedbackvalued,0.0003550054389052093,0.0003944564959965646,0.0005986255127936602,0.9979566931724548,0.0006951942341402173,product pricing,product pricing
feeling deceived creditcardco reward program enticing sign bonus turned nearly impossible achieve due hidden spending requirements falsepromises,0.0008514333749189973,0.6594083309173584,0.33835771679878235,0.0005550732021220028,0.0008273733546957374,reward programme,reward programme
feeling frustrated creditcardco reminder system unreliable inconsistent afford keep missing due dates latepaymentissues,0.9718924760818481,0.0006214987370185554,0.00152488867752254,0.0004631683696061373,0.02549796737730503,reminder system,reminder system
received notice creditcardco reducing cashback percentage consider would affect loyal customers rewardsdevaluation,0.014077837578952312,0.9727727770805359,0.006387819070369005,0.0022432594560086727,0.004518359899520874,reward programme,reward programme
hey creditcardco reward points low redemption value disheaening see little loyalty woh undervaluedrewards,0.0014831391163170338,0.9884957671165466,0.008033727295696735,0.0008072226191870868,0.0011801786022260785,reward programme,reward programme
creditcardco still using carrier pigeons send due date reminders slow unreliable leaves room errors pigeonmailissues,0.9839447140693665,0.00210081459954381,0.0016081612557172775,0.001317919697612524,0.011028441600501537,reminder system,reminder system
excited hear new credit card schemes announced creditcardco looking forward exploring benefits rewards offer creditcardschemes,0.01115172915160656,0.9580981135368347,0.008116761222481728,0.010636506602168083,0.011996879242360592,reward programme,reward programme
checks voicemail days creditcardco using voicemail primary mode sending reminders ineffective outdated voicemailwoes,0.9560220837593079,0.0029640812426805496,0.0027408995665609837,0.0010868953540921211,0.03718607500195503,reminder system,reminder system
creditcardco sales representative misled buying expensive product need feeling cheated deceived misselling,0.0010442518396303058,0.0015896911500021815,0.8449703454971313,0.09128530323505402,0.0611104890704155,misselling,misselling
reward program offered creditcardco simply woh high spending requirements minimal benefits make hassle perk notwohit,0.0011940293479710817,0.9944693446159363,0.002518420573323965,0.0009902373421937227,0.0008278521709144115,reward programme,reward programme
missed another due date creditcardco reminder system sends notifications business hours reminders evening weekends limitedavailability,0.9897264838218689,0.0022164080291986465,0.001502969884313643,0.001385945244692266,0.005168187897652388,reminder system,reminder system
hey creditcardco sending payment reminder day due date helpful give customers time take action lastminutereminder,0.8475072979927063,0.0012309158919379115,0.0008538548136129975,0.0008296857122331858,0.14957816898822784,reminder system,reminder system
feeling deceived creditcardco reward program enticing sign bonus turned nearly impossible achieve due hidden spending requirements falsepromises,0.0008514333749189973,0.6594083309173584,0.33835771679878235,0.0005550732021220028,0.0008273733546957374,reward programme,reward programme
smoke signals used creditcardco send reminders must fading quickly time upgrade efficient options smokesignalissues,0.981208324432373,0.007629984524101019,0.0034508472308516502,0.002436137292534113,0.00527465483173728,reminder system,reminder system
email primary mode communication creditcardco still sending paper reminders often get lost mail paperwaste,0.8796346783638,0.011847295798361301,0.0020169157069176435,0.0036332702729851007,0.10286788642406464,reminder system,reminder system
beware creditcardco tactics pushed high cost product suit needs shameful sales practices deceptivesales misselling,0.002544167684391141,0.002273599151521921,0.8362822532653809,0.15739187598228455,0.0015081706224009395,misselling,misselling
customer service creditcardco needs serious improvement unhelpful lack knowledge reward program terms conditions poorsuppo,0.0008337216568179429,0.4250355064868927,0.0009798080427572131,0.0005300954217091203,0.5726208686828613,customer service,reward programme
creditcardco reward program needs upgrade lack innovative features personalized offers falling behind competitors market outdated,0.0013485505478456616,0.995427668094635,0.001558702322654426,0.000843945425003767,0.0008212215616367757,reward programme,reward programme
creditcardco sending reminders carrier pigeons might sound charming reliable timely birddeliveryfail,0.9531978368759155,0.012225432321429253,0.008522046729922295,0.0019497990142554045,0.02410496585071087,reminder system,reminder system
creditcardco mobile push notification reminder option much effective relying emails calls outdatednotifications,0.9860567450523376,0.0035178379621356726,0.0018417456885799766,0.0015422204742208123,0.007041411008685827,reminder system,reminder system
hey creditcardco reward points low redemption value disheaening see little loyalty woh undervaluedrewards,0.0014831391163170338,0.9884957671165466,0.008033727295696735,0.0008072226191870868,0.0011801786022260785,reward programme,reward programme
realized high cost product purchased credit card completely misrepresented creditcardco unacceptable missold misselling,0.001030002604238689,0.001956139924004674,0.7876954674720764,0.20820686221122742,0.0011114990338683128,misselling,misselling
feeling deceived creditcardco aggressive sales tactics pushed signing credit card hidden fees high interest rates missold,0.001249570632353425,0.0015903847524896264,0.9933968186378479,0.0015514484839513898,0.0022117909975349903,misselling,misselling
feeling scammed creditcardco convinced purchase high cost product promising incredible benefits turned total rip fraudulentsales misselling,0.0009935693815350533,0.0016344557516276836,0.9583918452262878,0.03661831095814705,0.0023617339320480824,misselling,misselling
tired receiving promotional emails creditcardco amazing reward program find offers irrelevant unattainable misleadingads,0.004884370602667332,0.6163379549980164,0.37685099244117737,0.0009664773824624717,0.0009602631907910109,reward programme,reward programme
feeling frustrated creditcardco reward program annual fee keeps increasing benefits remain stagnant time switch better option timetomoveon,0.0007434564759023488,0.9899535775184631,0.007507913280278444,0.0011702213669195771,0.0006248326972126961,reward programme,reward programme
carrier pigeons delivering creditcardco reminders must gotten lost please switch reliable methods pigeonpostfail,0.9506872892379761,0.0029059837106615305,0.0016968580894172192,0.001634144107811153,0.04307562857866287,reminder system,reminder system
years using creditcardco expected better reward program limited selection merchandise travel options disappointing limitedchoices,0.0017429670551791787,0.9903048276901245,0.0031275649089366198,0.002867760369554162,0.0019567899871617556,reward programme,reward programme
telegrams creditcardco due date reminders seriously time embrace modern efficient communication channels timetoupgrade,0.9924522042274475,0.0024062972515821457,0.001585687859915197,0.0015855722595006227,0.001970325130969286,reminder system,reminder system
creditcardco reward program needs major overhaul accumulated many points redemption options lackluster uninspiring rewardprogramfail,0.001204626983962953,0.9953567981719971,0.001622077077627182,0.0008604148169979453,0.0009559853933751583,reward programme,reward programme
trusted creditcardco took advantage trust sold ridiculously expensive product could gotten much less elsewhere exploitation misselling,0.0003795083612203598,0.0007356859860010445,0.37941107153892517,0.6188724637031555,0.0006012664525769651,product pricing,misselling
customer service creditcardco needs serious improvement unhelpful lack knowledge reward program terms conditions poorsuppo,0.0008337216568179429,0.4250355064868927,0.0009798080427572131,0.0005300954217091203,0.5726208686828613,customer service,reward programme
creditcardco reward program needs upgrade lack innovative features personalized offers falling behind competitors market outdated,0.0013485505478456616,0.995427668094635,0.001558702322654426,0.000843945425003767,0.0008212215616367757,reward programme,reward programme
creditcardco reminder system allow customization want choose receive reminders align schedule onesizedoesntfitall,0.9887391328811646,0.0028413699474185705,0.0013326738262549043,0.001136323087848723,0.00595049699768424,reminder system,reminder system
reward program offered creditcardco simply woh high spending requirements minimal benefits make hassle perk notwohit,0.0011940293479710817,0.9944693446159363,0.002518420573323965,0.0009902373421937227,0.0008278521709144115,reward programme,reward programme
hey creditcardco changing rewards redemption rates without notice unfair customers say decisions unilateralchanges,0.0032341962214559317,0.9726495742797852,0.00875384546816349,0.0057767354883253574,0.009585616178810596,reward programme,reward programme
tired receiving promotional emails creditcardco amazing reward program find offers irrelevant unattainable misleadingads,0.004884370602667332,0.6163379549980164,0.37685099244117737,0.0009664773824624717,0.0009602631907910109,reward programme,reward programme
feeling frustrated creditcardco reward program annual fee keeps increasing benefits remain stagnant time switch better option timetomoveon,0.0007434564759023488,0.9899535775184631,0.007507913280278444,0.0011702213669195771,0.0006248326972126961,reward programme,reward programme
received due date reminder letter creditcardco week due date helpful slowmaildelivery,0.9476223587989807,0.003934303764253855,0.0024452898651361465,0.0019501730566844344,0.04404785484075546,reminder system,reminder system
trying redeem reward points flight creditcardco blackout dates restrictions make nearly impossible find suitable time redemptionhurdles,0.0021602006163448095,0.9938881397247314,0.0013847880763933063,0.0012659647036343813,0.0013009776594117284,reward programme,reward programme
hey creditcardco adveise amazing rewards offer limited availability feels like bait switch tactic falsepromises,0.0007599937962368131,0.3859502673149109,0.6113560199737549,0.0004676687531173229,0.0014660143060609698,misselling,reward programme
smoke signals used creditcardco reminders keep getting lost wind need reliable communication method inefficientsmokesignals,0.9723827838897705,0.009318326599895954,0.0076371789909899235,0.0053596533834934235,0.005302081815898418,reminder system,reminder system
big thumbs creditcardco exceptional rewards redemption process straightforward hassle free easyredemption,0.0016646584263071418,0.9808794856071472,0.0008263820200227201,0.0008164624450728297,0.015812940895557404,reward programme,reward programme
years using creditcardco expected better reward program limited selection merchandise travel options disappointing limitedchoices,0.0017429670551791787,0.9903048276901245,0.0031275649089366198,0.002867760369554162,0.0019567899871617556,reward programme,reward programme
set reminders creditcardco app never seem work unreliable defeating purpose reminder feature appglitch,0.989061713218689,0.003925979137420654,0.0030731111764907837,0.0013195571955293417,0.0026195712853223085,reminder system,reminder system
shoutout creditcardco exceptional suppo resolving credit card reward redemption issue patiently worked resolve problem credited missing rewards highly appreciated rewardredemption,0.0008940615807659924,0.4410008192062378,0.0008598107378929853,0.0006450607324950397,0.5566003322601318,customer service,reward programme
trying reach customer suppo inquire reward points keep transferring one depament another creditcardco get act together customerservicefail,0.0012086017522960901,0.6065381169319153,0.0011409034486860037,0.0007931981235742569,0.39031922817230225,reward programme,reward programme
finally managed redeem reward points weeks back foh creditcardco customer service process complicated redemptionstruggles,0.0012532668188214302,0.47950443625450134,0.000537883723154664,0.0004901635693386197,0.5182142853736877,customer service,reward programme
finally got credit card issue resolved shout customer service team handling mis selling situation promptly professionally kudos greatservic problemsolved,0.00038111195317469537,0.0011360843200236559,0.3770997226238251,0.0005849000881426036,0.6207981705665588,customer service,misselling
sometimes mistakes happen resolved matters appreciate quick response bank regarding mis selling credit card good job rectifying situation customerfirst satisfied,0.0008041590335778892,0.0016867850208655,0.4751230478286743,0.0007313099922612309,0.5216546654701233,customer service,misselling
bit hiccup credit card due mis selling must say bank suppo team fantastic took immediate action clarified everything got soed thank prompt assistance responsiveservice grateful,0.0005882192053832114,0.0009819688275456429,0.6408132910728455,0.001111247343942523,0.35650527477264404,misselling,misselling
dealing mis sold credit card stressful must say bank customer service team handled exceptionally well patient understanding resolved issue efficiently grateful suppo customercare relieved,0.00047425396041944623,0.0009692567982710898,0.45042935013771057,0.0003484404587652534,0.5477787852287292,customer service,misselling
hey creditcardco pricing fluctuations giving whiplash hard keep ever changing fees interest rates confusedcustomer,0.03491557762026787,0.04235144332051277,0.6290262341499329,0.11103154718875885,0.18267518281936646,misselling,product pricing
hey creditcardco sudden increase interest rates feels like stab back give break unreasonablepricing,0.04079027101397514,0.039210956543684006,0.48055166006088257,0.22255733609199524,0.21688976883888245,misselling,product pricing
creditcardco disappointing see pricing structure favoring wealthy struggling make ends meet inequality,0.0891195610165596,0.15830442309379578,0.3298421800136566,0.3517382740974426,0.07099556177854538,product pricing,product pricing
seriously creditcardco another rate hike time stop squeezing customers sta offering fair pricing enoughisenough,0.08153868466615677,0.039445724338293076,0.7044283151626587,0.09536048769950867,0.07922679930925369,misselling,product pricing
someone explain creditcardco charges double digit interest rates offering minimal benefits highway robbery ripoff,0.0015149941900745034,0.00225387467071414,0.9703400135040283,0.02290242351591587,0.0029886607080698013,misselling,product pricing
enough pricing surprises creditcardco impossible trust keep changing rules unpredictablefees,0.0671759694814682,0.11292044818401337,0.46383437514305115,0.2852538824081421,0.07081533223390579,misselling,product pricing
tired feeling like cash cow creditcardco pricing scheme designed bleed dry enoughofthis,0.08656536787748337,0.15953609347343445,0.4034862220287323,0.29791346192359924,0.052498750388622284,misselling,product pricing
hey creditcardco way manipulate interest rates feels like betrayal deserve better predatory pricing betrayedbyfees,0.006120939739048481,0.006974619347602129,0.9426043033599854,0.03432378172874451,0.009976363740861416,misselling,product pricing
